sku	asin	price	quantity	Business Price	Quantity Price Type	Quantity Lower Bound 1	Quantity Price 1	Quantity Lower Bound 2	Quantity Price 2	Quantity Lower Bound 3	Quantity Price 3	Quantity Lower Bound 4	Quantity Price 4	Quantity Lower Bound 5	Quantity Price 5
SBP8185-GREY_ORANGE(040)-8	B07W7TQ4DN	16.99													
SBP9234-BLACK(001)-10/12	B07W4LV81T	16.99													
SBP9234-BLACK(001)-14/16	B07W7VM4GV	16.99													
SBP9234-BLACK(001)-8	B07W8WKJ5S	16.99													
SBP9234-GREY_HTHR(031)-10/12	B07W4LVB81	16.99													
SBP9234-GREY_HTHR(031)-14/16	B07W6R866X	16.99													
SBP9234-GREY_HTHR(031)-8	B07W4LTGJK	16.99													
SBP9395-BLACK_GREEN(042)-10/12	B07W7VHXS2	16.99													
SBP9395-BLACK_GREEN(042)-14/16	B07W5QWLGY	16.99													
SBP9395-BLACK_GREEN(042)-8	B07W5QWYGH	16.99													
SBP9395-BLACK_SD(002)-10/12	B07W6PNTLP	16.99													
SBP9395-BLACK_SD(002)-14/16	B07W5NZ85S	16.99													
SBP9395-BLACK_SD(002)-8	B07W8TXHK4	16.99													
SBP9395-GREY_SD(028)-10/12	B07W7SD89L	16.99													
SBP9395-GREY_SD(028)-14/16	B07W7VMYV5	16.99													
SBP9395-GREY_SD(028)-8	B07W6R8WFT	16.99													
SBP9905-BLACK_SPACEDYE(071)-10/12	B07W6R8D4B	16.99													
SBP9905-BLACK_SPACEDYE(071)-14/16	B07W8W5M2B	16.99													
SBP9905-BLACK_SPACEDYE(071)-8	B07W5QWST5	16.99													
SBP9905-DK_NAVY(471)-10/12	B07W5QWY9F	16.99													
SBP9905-DK_NAVY(471)-14/16	B07W7VJ3WM	16.99													
SBP9905-DK_NAVY(471)-8	B07W6QLWPK	16.99													
SBP9905-GREY_SPACEDYE(093)-10/12	B07W7VL7MH	16.99													
SBP9905-GREY_SPACEDYE(093)-14/16	B07W8VXDG4	16.99													
SBP9905-GREY_SPACEDYE(093)-8	B07W8WCW2M	16.99													
SBP9907-BLACK(001)-10/12	B07W5QWN7J	16.99													
SBP9907-BLACK(001)-14/16	B07W7VM38D	16.99													
SBP9907-BLACK(001)-8	B07W8TY5B4	16.99													
SBS9144-BLACK/GOLD(036)-1012	B07SYM9L4L	11.99													
SBS9144-BLACK/GOLD(036)-1416	B07T14RJW2	11.99													
SBS9144-BLACK/GOLD(036)-8	B07T36Z9B8	11.99													
SBS9144-BLACK/RED(011)-1012	B07T159DQF	11.99													
SBS9144-BLACK/RED(011)-1416	B07SYM9L4M	9.99													
SBS9144-BLACK/RED(011)-8	B07T16F82D	11.99													
SBS9144-CAROLINA(497)-1012	B07T14L49V	11.99													
SBS9144-CAROLINA(497)-1416	B07SYL9KLD	11.99													
SBS9144-CAROLINA(497)-8	B07T14YHP3	11.99													
SBS9157-BLACK/WHITE(003)-1012	B07T163NJ2	11.99													
SBS9157-BLACK/WHITE(003)-1416	B07T23L1ZP	9.99													
SBS9157-BLACK/WHITE(003)-8	B07T154PWC	11.99													
SBS9157-COURTNAVY(415)-1012	B07SZ2YZ8L	11.99													
SBS9157-COURTNAVY(415)-1416	B07T14FWJ4	11.99													
SBS9157-COURTNAVY(415)-8	B07T13F796	11.99													
SBS9466-BLACK(001)-1012	B07SZ2947R	11.99													
SBS9466-BLACK(001)-1416	B07SYL9KLJ	11.99													
SBS9466-BLACK(001)-8	B07SZ262K7	11.99													
SBS9466-BLACK/RED(011)-1012	B07SZ2VDZY	11.99													
SBS9466-BLACK/RED(011)-1416	B07SZ2VC2Q	11.99													
SBS9466-BLACK/RED(011)-8	B07T24GW9B	11.99													
SBS9466-CONCRETE(078)-1012	B07T36GSFG	11.99													
SBS9466-CONCRETE(078)-1416	B07T15CYWC	11.99													
SBS9466-CONCRETE(078)-8	B07T15GYCX	11.99													
SBS9466-DKNAVY(471)-1012	B07T159C36	11.99													
SBS9466-DKNAVY(471)-1416	B07SZ2YTD1	11.99													
SBS9466-DKNAVY(471)-8	B07SZ1YHW1	11.99													
SBT9266A-BLACK(001)-1012	B07T16GV6K	9.99													
SBT9266A-BLACK(001)-1416	B07SYM9CQ4	11.99													
SBT9266A-BLACK(001)-8	B07T24NPKH	11.99													
SBT9266A-CONCRETE(078)-1012	B07SZ2TS88	11.99													
SBT9266A-CONCRETE(078)-1416	B07T15FD21	11.99													
SBT9266A-CONCRETE(078)-8	B07T257TJY	11.99													
SBT9266A-DKNAVY(471)-1012	B07SYM85JX	9.99													
SBT9266A-DKNAVY(471)-1416	B07SZ2X8KL	11.99													
SBT9266A-DKNAVY(471)-8	B07T15SQTX	11.99													
SBT9465-BLACK(001)-1012	B07SZ2QXYL	11.99													
SBT9465-BLACK(001)-1416	B07SYM93ZB	11.99													
SBT9465-BLACK(001)-8	B07T14WFJD	11.99													
SBT9465-DKNAVY(471)-1012	B07SZ1SKCX	11.99													
SBT9465-DKNAVY(471)-1416	B07SZ2WTRW	11.99													
SBT9465-DKNAVY(471)-8	B07T14T4ZX	11.99													
SBX8550-GRAVEL-(234)-14	B07HZ3B2FW	22.99													
SBX8836-DK NAVY-(471)-10/12	B07HZ3FVSX	22.99													
SBX8836-DK NAVY-(471)-14	B07HZ1JMBG	22.99													
SBX8836-GREY HTHR-(031)-10/12	B07HZ3FPRQ	22.99													
SBX8836-GREY HTHR-(031)-14	B07HZ1TD6M	22.99													
SBX8836-GREY HTHR-(031)-8	B07HZ2YSQ6	22.99													
SBX8912-BLACK/CONCRETE-(075)-14	B07HZ2J1FH	22.99													
SBX8912-GRAVEL-(234)-14	B07HZ341GC	22.99													
SBX8915-BLACK/BLUE-(010)-10/12	B07HZ2FR1L	22.99													
SBX8915-BLACK/BLUE-(010)-14	B07HZ2Q3WR	22.99													
SBX8915-BLACK/YELLOW-(017)-14	B07HZ27P41	22.99													
SMP8304-BLACK/GRAVEL(099)-L	B07HCRRDGJ	17.99		19.99	percent	5	5.00								
SMP8304-BLACK/GRAVEL(099)-M	B07HCNLQ42	17.99		19.99	percent	5	5.00								
SMP8304-BLACK/GRAVEL(099)-S	B07HCP76GV	17.99		19.99	percent	5	5.00								
SMP8304-BLACK/GRAVEL(099)-XL	B07HCM99Q9	17.99		19.99	percent	5	5.00								
SMP8304-BLACK/WHITE(003)-L	B07HCPDSP9	17.99		19.99	percent	5	5.00								
SMP8304-BLACK/WHITE(003)-M	B07HCP9RZ3	17.99		19.99	percent	5	5.00								
SMP8304-BLACK/WHITE(003)-S	B07HCNYXGP	17.99		19.99	percent	5	5.00								
SMP8304-BLACK/WHITE(003)-XL	B07HCSTH9J	17.99		19.99	percent	5	5.00								
SMP8304-DK NAVY(471)-L	B07HCPTKF4	17.99		19.99	percent	5	5.00								
SMP8304-DK NAVY(471)-M	B07HCVJHN4	16.99		19.99	percent	5	5.00								
SMP8304-DK NAVY(471)-S	B07HCPYX2H	17.99		19.99	percent	5	5.00								
SMP8304-DK NAVY(471)-XL	B07HCWY3HK	17.99		19.99	percent	5	5.00								
SMP8304-GRAVEL(234)-L	B07HCPYX3Z	17.99		19.99	percent	5	5.00								
SMP8304-GRAVEL(234)-M	B07HCQKB2M	17.99		19.99	percent	5	5.00								
SMP8304-GRAVEL(234)-S	B07HCRYZSD	17.99		19.99	percent	5	5.00								
SMP8304-GRAVEL(234)-XL	B07HCPXX65	17.99		19.99	percent	5	5.00								
SMP8823-BLACK/CONCRETE(075)-L	B07HCWYMMD	19.99		19.99	percent	5	5.00								
SMP8823-BLACK/CONCRETE(075)-M	B07HCRJ8QS	19.99		19.99	percent	5	5.00								
SMP8823-BLACK/CONCRETE(234)-S	B07HCP6B59	19.99													
SMP8823-BLACK/RED(011)-L	B07HCNNXCH	19.99		19.99	percent	5	5.00								
SMP8823-BLACK/RED(011)-M	B07HCNTQNX	19.99		19.99	percent	5	5.00								
SMP8823-BLACK/RED(011)-XL	B07HCPKRML	19.99		19.99	percent	5	5.00								
SMP8823-BLACK/RED(075)-S	B07HCPQCZJ	19.99													
SMP8823-DK NAVY(011)-S	B07HCRC259	19.99													
SMP8823-DK NAVY(471)-L	B07HCMK7W2	19.99		19.99	percent	5	5.00								
SMP8823-DK NAVY(471)-M	B07HCQ1SJJ	19.99		19.99	percent	5	5.00								
SMP8823-DK NAVY(471)-XL	B07HCQB8V4	19.99		19.99	percent	5	5.00								
SMP8823-GRAVEL(234)-L	B07HCRTW6K	19.99		19.99	percent	5	5.00								
SMP8823-GRAVEL(234)-M	B07HCQHBYY	19.99		19.99	percent	5	5.00								
SMP8823-GRAVEL(234)-XL	B07HCPWQ96	19.99		19.99	percent	5	5.00								
SMP8823-GRAVEL(471)-S	B07HCWST18	19.99													
SMX8818A-BLACK(001)-L	B07GNT9JN6	26.99													
SMX8818A-BLACK(001)-XL	B07GNV3W6J	31.99													
SMX8818A-BLACK(001)-XXL	B07GNTKLP8	31.99													
SMX8818A-DARK NAVY(471)-L	B07GNV1JL1	31.99													
SMX8818A-DARK NAVY(471)-XL	B07GNW9C17	31.99													
SMX8818A-OLIVE CAMO(955)-L	B07GNTLDPK	26.99													
SMX8818A-OLIVE CAMO(955)-M	B07GNSVD18	31.99													
SMX8818A-OLIVE CAMO(955)-XL	B07GNTQ1P6	26.99													
SMX8818A-OLIVE CAMO(955)-XXL	B07GNTX5QZ	31.99													
SMX8889-BLACK(001)-L	B07GNTXVV2	34.99													
SMX8889-BLACK(001)-XL	B07GNWX25T	34.99													
SMX8889-BLACK(001)-XXL	B07GNV38G1	34.99													
SMX8889-DARK NAVY(471)-L	B07GNV96S6	24.99													
SMX8889-DARK NAVY(471)-M	B07GNV9J66	34.99													
SMX8889-DARK NAVY(471)-XL	B07GNS1XTM	24.99													
SMX8889-DARK NAVY(471)-XXL	B07GNSVD6J	34.99													
STX9250-BLACK/BLUE(010)-2T	B07NJZ2NXG	9.99													
STX9250-BLACK/BLUE(010)-3T	B07PV35N1Q	10.99													
STX9250-BLACK/BLUE(010)-4T	B07PV1HSLZ	10.99													
STX9250-ORANGE/NAVY(088)-2T	B07PV1QC78	9.99													
STX9250-ORANGE/NAVY(088)-3T	B07PV1ZXC2	9.99													
STX9250-ORANGE/NAVY(088)-4T	B07PV2PSXX	10.99													
STX9250-RED/GREY(602)-2T	B07PV1N97K	9.99													
STX9250-RED/GREY(602)-3T	B07PV1N1RF	10.99													
STX9250-RED/GREY(602)-4T	B07PV1FZVL	10.99													
STX9259-ALPHA BLUE(400)-2T	B07N32DGLQ	10.99													
STX9259-ALPHA BLUE(400)-3T	B07N32RMQN	10.99													
STX9259-ALPHA BLUE(400)-4T	B07N3375T2	9.99													
STX9259-RED COAST(603)-2T	B07N325JVZ	12.99													
STX9259-RED COAST(603)-3T	B07N32DJS1	10.99													
STX9259-RED COAST(603)-4T	B07N32PWDL	9.99													
STX9259-VIBRANT ORANGE(801)-2T	B07N338BQ5	10.99													
STX9259-VIBRANT ORANGE(801)-3T	B07N3212LD	9.99													
STX9259-VIBRANT ORANGE(801)-4T	B07N32G5L4	10.99													
STX9260-HIGHLIGHT(702)-2T	B07MX8SBFV	10.99													
STX9260-HIGHLIGHT(702)-3T	B07MWW15Q9	10.99													
STX9260-HIGHLIGHT(702)-4T	B07MWXQGCW	10.99													
STX9260-TEAL VAPOR(456)-2T	B07MX19X4H	10.99													
STX9260-TEAL VAPOR(456)-3T	B07MWRDYCZ	10.99													
STX9260-TEAL VAPOR(456)-4T	B07MX2RTPL	10.99													
STX9260-WHITE(100)-2T	B07MX4CLML	10.99													
STX9260-WHITE(100)-3T	B07MWRR5SP	9.99													
STX9260-WHITE(100)-4T	B07MWVGBFN	10.99													
STX9434B-ALPHA BLUE(400)-2T	B07MX5LVKR	12.99													
STX9434B-GRAVEL(234)-2T	B07MX8C69B	9.99													
STX9434B-GRAVEL(234)-3T	B07MX6WMF9	9.99													
STX9434B-RED(600)-2T	B07MWRPSCX	9.99													
STX9434B-VIBRANT ORANGE(801)-2T	B07MWYX6B3	11.99													
STX9434B-VIBRANT ORANGE(801)-3T	B07MX5H7PK	12.99													
STX9456-BLACK/RED(011)-2T	B07MWPTKF5	10.99													
STX9456-BLACK/RED(011)-3T	B07MWRLRQQ	9.99													
STX9456-BLACK/RED(011)-4T	B07MWY7ZV5	7.99													
STX9456-GRAVEL(234)-2T	B07MX4FLGM	9.99													
STX9456-GRAVEL(234)-3T	B07MWRPPQ3	9.99													
STX9456-TEAL VAPOR(456)-2T	B07MWRK2QN	9.99													
STX9456-TEAL VAPOR(456)-3T	B07MWWW3K4	10.99													
STX9456-TEAL VAPOR(456)-4T	B07MX6LT3W	10.99													
STX9456-VIBRANT ORANGE(801)-2T	B07MWVYCWP	9.99													
STX9456-VIBRANT ORANGE(801)-4T	B07MX3QQG7	11.99													
STX9545-BLACK/RED(011)-2T	B07N31YQ28	10.99													
STX9545-BLACK/RED(011)-3T	B07N32FLBF	10.99													
STX9545-BLACK/RED(011)-4T	B07N33N4J8	10.99													
STX9545-CAROLINA(497)-2T	B07N31XXPN	9.99													
STX9545-CAROLINA(497)-3T	B07N32NKTQ	10.99													
STX9545-CAROLINA(497)-4T	B07N326ZCP	10.99													
STX9546-BLACK(001)-2T	B07N323LND	9.99													
STX9546-BLACK(001)-3T	B07N32GJDL	10.99													
STX9546-BLACK(001)-4T	B07N32JVD1	10.99													
STX9546-PEWTER(098)-2T	B07N32B53C	9.99													
STX9546-PEWTER(098)-3T	B07N328374	10.99													
STX9546-PEWTER(098)-4T	B07N322R7B	10.99													
STX9547-RED COAST(603)-2T	B07N33XWGC	9.99													
STX9547-RED COAST(603)-3T	B07N33ZRWQ	9.99													
SYX9250-BLACK(001)-4	B07PV2H9BZ	9.99													
SYX9250-BLACK(001)-56	B07PV1ZT2M	9.99													
SYX9250-BLACK/BLUE(010)-4	B07PV3B1JJ	10.99													
SYX9250-BLACK/BLUE(010)-56	B07NJYV7RQ	9.99													
SYX9250-BLACK/BLUE(010)-7	B07PTZW7ZL	10.99													
SYX9250-ORANGE/NAVY(088)-4	B07PV3P3GK	10.99													
SYX9250-ORANGE/NAVY(088)-56	B07PTTGYFR	9.99													
SYX9250-ORANGE/NAVY(088)-7	B07PTTGBKS	10.99													
SYX9250-RED/GREY(602)-4	B07PTTD498	9.99													
SYX9250-RED/GREY(602)-56	B07PV3PQ3Z	10.99													
SYX9250-RED/GREY(602)-7	B07NJZB53Q	9.99													
SYX9259-ALPHA BLUE(400)-4	B07N32PWDK	11.99													
SYX9259-ALPHA BLUE(400)-56	B07N32LY36	10.99													
SYX9259-ALPHA BLUE(400)-7	B07N328BCM	12.99													
SYX9259-BLACK/CONCRETE(075)-4	B07N31BN3Y	11.99													
SYX9259-BLACK/CONCRETE(075)-56	B07N32KPFL	10.99													
SYX9259-BLACK/CONCRETE(075)-7	B07N313TNN	12.99													
SYX9259-RED COAST(603)-4	B07N32VLPS	9.99													
SYX9259-RED COAST(603)-56	B07N32JL43	9.99													
SYX9259-RED COAST(603)-7	B07N32R8DB	10.99													
SYX9259-VIBRANT ORANGE(801)-4	B07N2XM24Z	9.99													
SYX9259-VIBRANT ORANGE(801)-56	B07N32F2CS	9.99													
SYX9259-VIBRANT ORANGE(801)-7	B07N32FDKM	9.99													
SYX9260-BLACK(001)-4	B07MX19V9X	9.99													
SYX9260-HIGHLIGHT(702)-4	B07MX61DN4	9.99													
SYX9260-TEAL VAPOR(456)-4	B07MWRX2S8	10.99													
SYX9260-WHITE(100)-4	B07MWS3RWG	9.99													
SYX9260-WHITE(100)-7	B07MWVPBNS	10.99													
SYX9434B-ALPHA BLUE(400)-4	B07MX3QHJS	12.99													
SYX9434B-GRAVEL(234)-4	B07MX3QJDS	9.99													
SYX9434B-GRAVEL(234)-7	B07MWZ7MJT	10.99													
SYX9434B-RED(600)-4	B07MX6KWG9	10.99													
SYX9434B-RED(600)-7	B07MX5XF9G	12.99													
SYX9434B-VIBRANT ORANGE(801)-4	B07MX3KJRQ	10.99													
SYX9434B-VIBRANT ORANGE(801)-56	B07MX4FNXS	11.99													
SYX9434B-VIBRANT ORANGE(801)-7	B07MX6SMF6	12.99													
SYX9456-BLACK/RED(011)-4	B07MX5DQJS	9.99													
SYX9456-BLACK/RED(011)-56	B07MWYLB1M	10.99													
SYX9456-BLACK/RED(011)-7	B07MX6HTFR	9.99													
SYX9456-GRAVEL(234)-4	B07MX3QM9L	9.99													
SYX9456-GRAVEL(234)-7	B07MX8RT8R	11.99													
SYX9456-TEAL VAPOR(456)-4	B07MWQ7R8X	9.99													
SYX9456-TEAL VAPOR(456)-56	B07MWYBSFK	9.99													
SYX9456-TEAL VAPOR(456)-7	B07MX1Q3CQ	9.99													
SYX9456-VIBRANT ORANGE(801)-4	B07MWW8DNF	10.99													
SYX9456-VIBRANT ORANGE(801)-7	B07MXBZJKN	11.99													
SYX9545-BLACK/PEWTER(184)-4	B07N32JFLP	9.99													
SYX9545-BLACK/PEWTER(184)-56	B07N32LZQH	9.99													
SYX9545-BLACK/PEWTER(184)-7	B07N32X75M	9.99													
SYX9545-CAROLINA(497)-4	B07N33H9TH	9.99													
SYX9545-CAROLINA(497)-56	B07N32QRS4	10.99													
SYX9545-CAROLINA(497)-7	B07N32F7B6	9.99													
SYX9546-BLACK(001)-4	B07N32F7B7	7.99													
SYX9546-BLACK(001)-56	B07N31YSMB	9.99													
SYX9546-BLACK(001)-7	B07N31ZNCC	9.99													
SYX9546-PEWTER(098)-4	B07N339FXB	9.99													
SYX9546-PEWTER(098)-56	B07N32Q42C	9.99													
SYX9546-PEWTER(098)-7	B07N3297WR	9.99													
SYX9547-RED COAST(603)-4	B07N32MRQM	9.99													
SYX9547-WHITE(100)-4	B07N3299WB	9.99													
SYX9547-WHITE(100)-7	B07N32HB16	12.99													
SYX9548-COURT NAVY(415)-7	B07N2WVFYP	10.99													
SYX9548-PEWTER(098)-4	B07N32HXYZ	9.99													
SYX9548-PEWTER(098)-7	B07N32XTXM	10.99													
YBT8238-HTHR_GREY(031)-10	B07HKNXVP9	19.99													
YBT8238-HTHR_GREY(031)-4/5	B07HKQLQHK	19.99													
YBT8238-HTHR_GREY(031)-6/7	B07HKPF84B	19.99													
YBT8238-HTHR_GREY(031)-8	B07HKQ6X4B	19.99													
YBT8239-GREEN(300)-10	B07HKQJ1JL	19.99													
YBT8239-GREEN(300)-4/5	B07HKT4HM5	19.99													
YBT8239-GREEN(300)-6/7	B07HKPJ1RN	19.99													
YBT8239-GREEN(300)-8	B07HKSP94N	19.99													
YBT8240-RED(600)-10	B07HKPPB7K	19.99													
YBT8240-RED(600)-4/5	B07HKQ5QQM	19.99													
YBT8240-RED(600)-6/7	B07HKVC2VJ	19.99													
YBT8240-RED(600)-8	B07HKQWM59	19.99													
YGT8235-GREEN(300)-10	B07HKQLQHL	19.99													
YGT8235-GREEN(300)-4/5	B07HKNLND3	19.99													
YGT8235-GREEN(300)-6/6X	B07HKVB99K	19.99													
YGT8235-GREEN(300)-7/8	B07HKQ9PJP	19.99													
YGT8236-RED(600)-10	B07HKPNQZK	19.99													
YGT8236-RED(600)-4/5	B07HKMY19S	19.99													
YGT8236-RED(600)-6/6X	B07HKT3RQ5	19.99													
YGT8236-RED(600)-7/8	B07HKQL4CQ	19.99													
YGT8237-PINK(650)-10	B07HKRF87P	19.99													
YGT8237-PINK(650)-4/5	B07HKP3H8Z	19.99													
YGT8237-PINK(650)-6/6X	B07HKQGLLH	19.99													
YGT8237-PINK(650)-7/8	B07J6H7JMZ	19.99													
2F3505A8 - BLACK - SIZE L	B01NCEYWNV	79.99													
2F3505A8 - BLACK - SIZE M	B01NBF2IH5	79.99													
2F3505A8 - BLACK - SIZE S	B01N59U0T1	79.99													
2F3505A8 - BLACK - SIZE XS	B01N0LBDG7	19.99													
2F3505A8 - GREY - SIZE M	B01N9C2GNV	24.99													
2F3505A8 - GREY - SIZE S	B01MZZQMHQ	79.99													
2F3505A8 - GREY - SIZE XS	B01NCEQIIH	79.99													
2F60333-PURPLE-7/8	B01KIDGXA4	60.00													
2F60363-PINK-10/12	B01KIDGNH2	60.00													
2F60363-PINK-14	B01KIDGKIY	60.00													
2F60363-PINK-16	B01KIDGTJ4	60.00													
2F60363-PINK-7/8	B01KIDGKIO	60.00													
2F60363-PURPLE-10/12	B01KIDGEP8	60.00													
2F60363-PURPLE-14	B01KIDGHKA	60.00													
2F60363-PURPLE-16	B01KIDGTK8	60.00													
2F60363-PURPLE-7/8	B01KIDH59C	60.00													
2F60502 - BLACK - SIZE 4	B01MTV30MH	55.98													
2F60502 - BLACK - SIZE 6X	B01MQQJ9WO	59.99													
2F60502 - PINK - SIZE 5/6	B01NCEN24G	59.99													
2F60502 - PINK - SIZE 6X	B01MRRXHWC	49.98													
2F60503 - BLACK - SIZE 10/12	B01N48ENU4	59.98													
2F60503 - BLACK - SIZE 14	B01MSTLD80	49.98													
2F60503 - BLACK - SIZE 16	B01MZZQP3J	49.98													
2F60503 - BLACK - SIZE 7/8	B01NBF0Y63	59.98													
2F60503 - PINK - SIZE 10/12	B01NADNAA1	59.99													
2F60503 - PINK - SIZE 14	B01MQQJ7UY	49.99													
2F60503 - PINK - SIZE 16	B01MTV33F7	59.99													
2F60503 - PINK - SIZE 7/8	B01N7CP1O6	59.98													
2F6388A5 - HTHR GREY - SIZE 10/12	B01N6BAUZY	29.99													
2F6388A5 - HTHR GREY - SIZE 14/16	B01N6BAQY9	29.99													
2F6388A5 - HTHR GREY - SIZE 18/20	B01NBF2IH7	29.99													
2F6388A5 - HTHR GREY - SIZE 8	B01N2ODHXI	29.99													
5F2501C7-BLACK-L	B01LZQFQ0T	29.99		29.99	percent	5	5.00								
5F2501C7-BLACK-M	B01M029EFM	39.99		39.99	percent	5	5.00								
5F2501C7-BLACK-XL	B01LZ320MV	39.99		39.99	percent	5	5.00								
5F2501C8-BLACK-L	B01LX4OHCP	29.99		29.99	percent	5	5.00								
5F2501C8-BLACK-M	B01LZEO292	29.99		29.99	percent	5	5.00								
5F2501C8-BLACK-S	B01LYRC1UC	29.99		29.99	percent	5	5.00								
5F2501C8-BLACK-XL	B01LZQFIWY	39.99		39.99	percent	5	5.00								
5F2501D4-BLACK-4	B01LZQFZ6K	24.99													
5F2552C1-BLACK-2T	B01LWT1U1J	29.99													
5F2552C1-BLACK-3T	B01LZ31FUQ	29.99													
5F2552C1-BLACK-4T	B01LY3XMWG	19.99													
5F2552C2-BLACK-5/6	B01LZQG1FO	29.99													
5F2552C3-BLACK-10/12	B01MFH8VX2	29.99													
5F2552C3-BLACK-14/16	B01LX3UTPC	29.99													
5F2552D4-BLACK-4	B01M11D28K	29.99													
5F2552D4-BLACK-5/6	B01LXS49U9	29.99													
5F2552D4-BLACK-6X/7	B01M11CP7N	29.99													
5F2552D5-BLACK-12/14	B01LXS41M9	29.99													
5F2552D5-BLACK-16/18	B01LZ322R7	29.99													
5F2552D5-BLACK-8/10	B01LYRBYT0	29.99													
5F4209A1-Black-2T	B0131LNSPS	49.99													
5F4209A1-Black-3T	B0130MBCLA	49.99													
5F4209A1-Black-4T	B0131JJIFO	49.99													
5F4209A1-PINK-2T	B013UNUVFW	49.99													
5F4209A1-PINK-3T	B013UNV4N0	49.99													
5F4209A1-PINK-4T	B013UNV3VS	49.99													
5F4209A1-VANILLA-2T	B0134L6R3U	49.99													
5F4209A1-VANILLA-3T	B0131JQCPI	49.99													
5F4209A1-VANILLA-4T	B0131M4FE0	49.99													
5F52170-LILAC-12M	B00VE0B3YM	59.98													
5F52170-LILAC-18M	B00VE0B94Q	59.98													
5F52170-LILAC-24M	B00VE0B446	59.98													
5F52171-LILAC-2T	B013UNTA7W	59.98													
5F52171-LILAC-3T	B013UNVFDY	59.98													
5F52171-LILAC-4T	B013UNVDJA	59.98													
5F52479-PINK-3/6M	B00V85GRFI	59.98													
5F52479-PINK-6/9M	B00V85GRBC	59.98													
5F52670-Black-12M	B00VE0AMIK	49.99													
5F52670-Black-24M	B00VE0AM62	49.99													
5F52670-PINK-12M	B00VE0AM1W	49.99													
5F52670-PINK-18M	B00VE0AM5S	49.99													
5F52670-PINK-24M	B00VE0AM0S	49.99													
5F52670-TAN-12M	B00VE0AMAS	49.99													
5F52670-TAN-24M	B00VE0AVPE	49.99													
5F52671-Black-2T	B013UNT9Y6	45.00													
5F52671-PINK-2T	B013UNVT62	45.00													
5F52671-PINK-4T	B013UNVUMU	45.00													
5F52671-TAN-2T	B013H0X3X0	45.00													
5F52671-TAN-3T	B013F64PL0	45.00													
5F52671-TAN-4T	B013F64S62	45.00													
5F56967-LIME-2XL	B076B3WVV7	29.99		29.99	percent	5	5.00								
5F56967-LIME-M	B076B4BJWK	29.99		29.99	percent	5	5.00								
5F67597-LIME-2XL	B076B9T36D	39.99		39.99	percent	5	5.00								
5F67597-LIME-L	B076B35PX6	39.99		39.99	percent	5	5.00								
5F67597-LIME-XL	B076B3SSDN	29.99		39.99	percent	5	5.00								
5F7374B1-BLACK-2T	B0757467Z6	23.99													
5F7374B1-BLACK-3T	B075741PL7	19.99													
5F7374B1-BLACK-4T	B075763RQM	29.99													
5F7374B6-BLACK-10/12	B07578D4GR	34.99													
5F7374B6-BLACK-14/16	B075779PX8	29.99													
5F7374B6-BLACK-18	B07576PRGC	34.99													
5F7374B6-BLACK-5/6	B075768NGF	34.99													
5F7374B6-BLACK-7/8	B07573Y2RP	34.99													
5F7375B6-BLACK-5/6	B07577F42D	27.99		24.99	percent	5	5.00								
5F7375B6-BLACK-7/8	B075769TL8	27.99		24.99	percent	5	5.00								
5F7634B7-BLACK-2XL	B07577C1L5	34.99		25.99	percent	5	5.00								
5F7634B7-BLACK-L	B07573XZQC	29.99		29.99	percent	5	5.00								
5F7634B7-BLACK-M	B0757448WZ	29.99		29.99	percent	5	5.00								
5F7634B7-BLACK-XL	B075772R3T	34.99		29.99	percent	5	5.00								
5F7634B8-BLACK-2XL	B07576Q55N	29.99		29.99	percent	5	5.00								
5F7634B8-BLACK-L	B07577KK9J	34.99		29.99	percent	5	5.00								
5F7634B8-BLACK-M	B07576L7NM	34.99		29.99	percent	5	5.00								
5F7634B8-BLACK-S	B0797YD9PY	29.99		29.99	percent	5	5.00								
5F7634B8-BLACK-XL	B07576Q9CX	34.99		29.99	percent	5	5.00								
5S65438-Berry-2XL	B079M9LKB2	39.99													
5S65438-Berry-L	B06XSP611R	39.99													
5S65438-Berry-M	B06XT3TLP4	39.99													
5S65438-Berry-S	B06XSM3LJF	29.99													
5S65438-Berry-XL	B06XT53B1J	29.99													
5S65438-Berry-XS	B06XSZ3JVR	29.99													
5S65438-Black-2X	B06XSLSH12	29.99													
5S65438-Black-L	B06XSTWGWP	34.99													
5S65438-Black-M	B06XT6J2NH	29.99													
5S65438-Black-S	B06XT59Z7L	39.99													
5S65438-Black-XL	B06XSLVZF6	24.99													
5S65438-Black-XS	B06XSWZ49Y	39.99													
5S85438-BERRY-M	B079LPRVBT	34.99		39.99	percent	5	5.00								
5S85438-BERRY-S	B079LSTF4Y	34.99		39.99	percent	5	5.00								
5S85438-BERRY-XL	B079LQZXGN	34.99		39.99	percent	5	5.00								
5S85438-TEAL-M	B079M4BM9T	34.99		39.99	percent	5	5.00								
5S85438-TEAL-S	B079LPLB4J	34.99		39.99	percent	5	5.00								
5S86237-BLACK-L	B079J3F2MX	34.99		39.99	percent	5	5.00								
5S86237-BLACK-M	B079J4TJMR	34.99		39.99	percent	5	5.00								
5S86237-CHARCOAL-M	B079J53BL6	34.99		39.99	percent	5	5.00								
